,pricingDate,AAPL,GOOGL,MSFT,NVDA,AMD,ORCL,CRM,INTC,CSCO,JPM,GS,BAC,MS,AXP,C,JNJ,UNH,PFE,ABBV,TSLA,AMGN,GILD,PG,KO,NKE,PEP,COST,WMT,TGT,XOM,CVX,NEE,DUK,SO,SLB,MMM,CAT,HON,GE,ADP,AMZN,META,HD,VZ,MRK
154,2018-12-10,40.74959427608,52.659,102.374579258021,37.673420971617,19.99,42.999169754567,137.27,41.310989850124,40.266283074204,87.096185945328,160.094284285095,22.09764959194,35.310539067,98.49885809479,48.179786156112,127.888861945014,248.183467126067,35.20841348952,70.0582204849,24.343333,167.887432201866,55.187922287076,82.488533994468,42.458927369388,69.133859170875,101.633673042846,208.842005671992,86.768662917244,61.357341115392,59.808566814122,93.212714413098,41.117532709347,74.52833170946099,38.767917877926,36.648296191302,164.732882708104,109.804241194947,125.24810490195,40.751019772848,125.907029931463,82.0515,141.85,152.814128807787,45.26063076815,63.36072178226
155,2018-12-11,40.51653350693025,53.0825,103.326104299921,36.76296756080551,19.98,42.805687310846,136.79,41.459747915672,40.463919546826,86.245502992626,158.2769639412,21.93700432027,35.232475974,98.1357372454,47.462196910752,128.98057465885,248.825971130558,34.899150398058,70.5060301353,24.450666,169.695277702932,55.375997885328,83.268818955396,42.717612954498,70.144504471125,102.595864628586,212.4437001918,86.68553347651,59.974286295168,59.917963199724,93.642527695149,41.200844067446,74.75889112696899,39.047060022748,36.010858587784,164.018530756062,109.670756826852,124.21307163201,39.751355507136,126.141309096869,82.162,142.08,153.276959182183,45.71113987825,63.10701700633
156,2018-12-12,40.6294598589925,53.6865,103.792351570452,36.939104324205,20.48,43.598043985132,140.09,41.853519265652,40.747484920588,86.804032203996,158.18744077155,21.88345589638,35.397275837,100.07238177548,47.259583476768,129.50882274619,252.010556196296,35.018097740928,70.849883974,24.44,169.894227207834,55.719440282136,83.375221450068,42.441681663714,70.859583693,102.3421959378,213.66302385736,86.002024741586,60.881354716224,59.402237381886,93.764172963654,40.824817126837,73.77901360256,38.595506553183,36.185499027104,165.970538997107,111.566234853801,125.55679903509,39.457336605456,125.762858137367,83.177,144.5,155.057076006783,44.46835612625,63.84357925903
157,2018-12-13,41.07395720221625,53.677,104.144415835955,36.936623524720495,19.86,43.515122937823,141.14,42.256041090076,40.790449371158,86.889959774976,157.48916004828,21.7763590486,35.21512862,99.3461400767,47.082296722032,130.160328720576,253.416615684385,35.343220478106,70.1381864939,25.119333,170.863024796922,55.5380243205,85.556472590844,42.657252984639,69.534303535125,103.52306742939,212.453079604612,85.863475673696,59.884477540608,60.152384026014,94.023682869798,41.02521471794,74.84946804099,39.038849959665,35.818754104532,167.897627984011,112.03787962107,126.03799871322,42.33872184192,125.23726037676,82.919,145.01,154.754456146601,44.34407775105,64.66198176203
158,2018-12-14,39.759686679279,52.5855,100.890200192657,36.3313084505025,19.9,42.93467560666,137.04,41.879770688984,39.372622502348,86.176760935842,154.669180204305,21.84775694712,34.382455628,98.4150609757,46.449129740832,117.0949926937,246.777407637978,34.73262411804,68.4589003049,24.380666,166.140136550118,54.0702042271,85.689475709184,42.545155897758,69.152927950125,99.67430108643,194.210121685272,84.83821257131,60.324540437952,59.058420169994,92.312539426161,40.809055518548,74.72595406732499,38.858228571839,34.14220588706,162.88885790167,112.812088956021,123.87713978124,41.75068403856,122.174294095476,79.5955,144.06,153.348163855167,44.3363103526,63.03018563312
159,2018-12-17,39.3896726746495,51.2825,97.90241156109101,35.619318998451,18.83,42.133105482673,130.83,41.197233682352,37.98057430388,85.076888027298,150.407877328965,21.838832209805,34.34776092,94.20658343918,45.7990783068,113.696596665146,240.305809331873,34.185466340838,67.9151314437,23.228,164.418790833792,53.6991261136,82.257995256012,41.674247761221,66.64538347875,98.729603893158,189.679865297076,83.840659282502,57.764990932992,57.855059928372,91.193402955915,39.550378513755,72.535639600999,37.7662901818,34.09854577723,160.164352782254,110.765328645231,122.00681650398,42.04470294024,120.044716947246,76.0455,140.19,149.503111514031,43.45859432775,62.000011312495
160,2018-12-18,39.90144529144225,52.1705,98.93005860634301,36.452867625243,19.5,42.243666879085,132.32,41.774764995656,37.860273842284,84.673028443692,153.53223594975,21.838832209805,34.599297553,94.05761078302,45.528927061488,114.823525918138,235.556866689983,33.62244891792,66.8355903222,22.468666,161.84109724854,53.4682330652,82.009722768444,41.665624908384,67.837182181875,97.828642681056,190.392700670788,84.126994022808,58.654097603136,56.2609983096,88.995678438258,39.6291865552,72.181566209826,37.380417216899,33.041971119344,161.609669522432,110.587349487771,122.73315564078,42.809152084608,117.806395434,77.574,143.66,151.345532427492,43.22557237425,61.258285801645
161,2018-12-19,38.65685273041575,51.773,98.663631594611,34.3615536598095,18.16,42.796473861145,131.16,39.875912041308,37.069727951796,83.598933806442,151.517964632625,21.58001482767,34.08755061,91.96268280577,44.591839929312,112.349564042429,233.079967194409,33.281466535026,66.7876107168,22.198,160.448450714226,52.940477526,81.362440925856,41.30346508923,65.758685243625,96.254147358936,188.910753446492,83.63745398293,56.426840490048,55.307686949354,87.44672868596099,39.295941122804,71.827492818653,37.175165639824,32.998311009514,157.788717220812,108.860951660409,120.98994171246,45.105654057952,118.105442437794,74.754,133.24,149.138187564988,43.3886877417,60.796767706005
162,2018-12-20,37.681361263665245,51.179,96.589307003269,33.515601035595,17.94,42.602991417424,127.73,39.849660617976,36.511190094386,82.87714221021,150.765970007565,21.517541666465,33.749277207,89.16944550277,44.127517476432,112.930636938503,225.751696882316,33.26560688931,68.2669818833,21.025333,159.990001855104,53.022939329,80.670824710488,40.993042387098,64.385733137625,96.402849694914,184.896364762956,80.617084302928,55.41200156352,53.627671027609,85.135468584366,39.383755797557,72.576810925554,37.019174441247,31.60991951692,155.645661364686,108.166832946315,118.63841875707,43.810191408768,118.069194316122,73.0415,133.4,146.111988963168,42.77506326415,60.566008658185
163,2018-12-21,36.21572137519775,49.5625,93.468304865837,32.1437189206665,16.93,40.5391786844,122.91,39.237127406896,35.96124512709,80.917993591866,143.281833024825,20.857111105155,32.682414936,85.03545429433,42.413745513984,112.772162512301,221.933919464326,33.249747243594,67.9071348428,21.318,155.881262079954,51.6375810386,80.661957835932,41.018910945609,69.000377716125,95.711821192428,182.448338019024,80.478535235038,54.900091662528,53.229155622916,84.511022872707,39.203623131397,72.189800474737,37.019174441247,31.17331841862,152.630431613625,106.849787181111,117.52167233424,42.10253609848,113.610675350466,68.8725,124.95,142.836574005904,42.6585522874,60.07976637885
