,GPT-weighted_15,GPT-weighted_30,GPT-weighted_45,GPT-equal_15,GPT-equal_30,GPT-equal_45,MVO_GMV_weighted_15,MVO_GMV_weighted_30,MVO_GMV_weighted_45,MVO_Maxret_weighted_15,MVO_Maxret_weighted_30,MVO_Maxret_weighted_45,MVO_MaxSharpe_weighted_15,MVO_MaxSharpe_weighted_30,MVO_MaxSharpe_weighted_45,epo_GMV_weighted_15,epo_GMV_weighted_30,epo_GMV_weighted_45,epo_Maxret_weighted_15,epo_Maxret_weighted_30,epo_Maxret_weighted_45,epo_MaxSharpe_weighted_15,epo_MaxSharpe_weighted_30,epo_MaxSharpe_weighted_45,SnP500
2018-07-13,0.020271763820985722,0.022966130676921326,0.018387379482891708,0.01864378997275451,0.021486468016922444,0.01724652875977739,0.010922619243398435,0.014798585704296485,0.01564189629916579,0.019453047254951228,0.020358103818206574,0.018643931649508172,0.01864217678744362,0.019334194848941832,0.017825929603083823,0.017767017883153047,0.021112912420374386,0.017716521730687163,0.019453047254951228,0.022331953217042066,0.019788239901231908,0.019686146834101637,0.02410153356133038,0.019766886236110892,0.015033585236243097
2018-07-20,0.0038410529221721834,0.00283116154580787,0.0027088089460796105,0.00520034204513431,0.0013201508760287695,0.0008280595801199997,0.002867802827864363,-8.830387412805951e-05,-0.0025267477785922976,0.002651737012369093,-0.0006670143104278159,0.0012808408568163454,0.002460905737152075,-0.0005542624740689783,-0.0015128310759319197,0.002897507738040206,-0.001689112827420236,-0.005386451145835913,0.002651737012369093,-0.00015399815066707845,-0.0012747469012835966,0.0025321961041537833,0.0007993947233271292,-0.0012672696294148134,0.00018563440689289834
2018-07-27,0.011620058675618106,0.016096007513435096,0.014614151875348647,0.012845047769690199,0.011571701372246723,0.011039042837563517,0.017258024621058743,0.014021203867303322,0.01130254703607747,0.005141524201615066,0.011504361065445279,0.010620204546507805,0.0038654387131487056,0.005607461756879983,0.011440035522068737,0.010170350026914132,0.00953441509513353,0.0066672180298543715,0.005141524201615066,0.015272343951741707,0.016600195333629664,0.004094138736017161,0.008464529600159976,0.016560849824785562,0.006063890300494146
2018-08-03,0.02877129482575569,0.014819245608025389,0.00804377533550693,0.027053410260575728,0.014103981254405262,0.007620111984435907,0.02448537793096972,0.01544182323097476,0.016857292174889738,0.042103360012962776,0.026340071175954716,0.017411804564855915,0.043755878593502606,0.025228494304976534,0.021663583622079097,0.03197170583504061,0.02024573332251589,0.01728618410274585,0.042103360012962776,0.012857297747586705,0.013434210955267423,0.041838402588129986,0.017813537829305837,0.013445425866129401,0.007637958001840861
2018-08-10,0.006049142232606108,0.001043847534251352,-0.0007409546560308566,0.005013493186951434,0.0017674125096136528,-0.0017932404329111806,0.0002606701608796058,0.0008610493439551448,-0.005524898762445107,0.006201380929824918,0.003554271682751464,0.0025801686374613553,0.005320749636416933,0.004840095057850435,-0.0003947230853342809,0.005859914266161059,0.0036645495863794064,0.001195942966559116,0.006201380929824918,0.0009001439631526331,-1.986557905386821e-05,0.0067839957962398945,0.003574972052217129,-3.227606721145637e-05,-0.002489153842411551
2018-08-17,-0.007950070673018228,0.0011678409688775648,0.006916188841685544,-0.0071356801936495184,0.0029232098566507325,0.007269555753490309,0.007286637842075949,0.017104782915477346,0.01514716428948537,-0.015457693290321983,-0.0011841538851490307,0.004497062398922447,-0.011200860920264732,0.004355750652254242,0.008579374166615583,-0.01125101339622736,0.0022797679133765847,0.000587433386287195,-0.015457693290321983,0.007774211141751142,0.008600888818289132,-0.016193317527137596,0.006261503843733696,0.008622222271357671,0.005947119007437607
2018-08-24,0.015544976787770448,0.016938798026129298,0.014707181243679868,0.015373366198882854,0.013298495753107265,0.01328724057403008,0.006533894919823702,0.004544173775685056,0.004141864266858919,0.023946581343432083,0.016101948627448293,0.021715585538117033,0.015378523825060775,0.012339037349677895,0.01799880374775542,0.017116704434637198,0.01322894271579389,0.018495398239006144,0.023946581343432083,0.014659584354775879,0.018574824980608584,0.02409340937998916,0.015318301587257332,0.018551140466404048,0.00861717170921139
2018-08-31,0.004997584962647794,0.0086922736363364,0.009719599463190232,0.003369679312183571,0.0054432694481330035,0.00754257021457394,-0.0038853069379637395,0.0011802418195447917,0.0019705693168972083,0.006404140214099963,0.006127638561689963,0.006944664406391299,0.0035411179849800245,0.006815480048644407,0.005376449376008896,-0.0009893180577873473,0.0009117140826722103,0.0035957975899665318,0.006404140214099963,0.007965892606989655,0.007954074437991565,0.006390192210332879,0.006418194798585075,0.00795371904952158,0.009333207640429997
2018-09-07,-0.01914350749515037,-0.012892359783886476,-0.00568491107293545,-0.01622682455134461,-0.009975766445156742,-0.005704769786578745,-0.001830982740262721,-0.0009437305939998808,-0.0022446481323842304,-0.03195629204878403,-0.016040600213771183,-0.006722579670852991,-0.028950692030776826,-0.014991699906049316,-0.006504582571679296,-0.017566060831920804,-0.010977747198931964,-0.012474095019099574,-0.03195629204878403,-0.011555642121003351,-0.007219091548245071,-0.03149916019973087,-0.0140131775523743,-0.007185939888665005,-0.010284295021147472
2018-09-14,0.022278862461760696,0.019842578068293815,0.015412306584850155,0.021038452897760518,0.018883507048615522,0.013740302794644776,0.018479678980539926,0.014154367328948814,0.011814508803058787,0.03242392170399144,0.024216716098045765,0.022885976024181076,0.03189146700498924,0.01923623028734789,0.02160588716871792,0.024432186127540723,0.022528797272398204,0.022078243550524235,0.03242392170399144,0.018086236403502154,0.02195253381175233,0.032091676198897856,0.021542947185612338,0.021960531206232092,0.011596016833637979
2018-09-21,0.004319103851478934,0.003541489147576682,0.007422667394646476,0.006611954815916032,0.009925348560362313,0.009015300525035519,0.011852429699110267,0.012160036931748941,0.008762932696414483,0.0006666982741005967,0.002733273996267327,0.003930891158601346,0.0030263074647347565,0.005975202923863776,0.0015503454277854267,0.007924548001207121,0.010571822645634166,0.004893267181046657,0.0006666982741005967,0.005794309968093936,0.004943082694510936,-0.0005183892665350243,0.006034117269013706,0.00495563643498409,0.008499177816112091
2018-09-28,-0.0062801802495084935,0.0050205924558013315,-0.006004932481755709,-0.008536811879461648,-0.003814619568083266,-0.00660420659857941,-0.012733427624089355,-0.0059279452469596094,-0.008275985463629731,-0.008051735988805264,-0.004585086412536077,-0.00682831259092298,-0.013783793257531873,-0.0053516679308572845,-0.007213150409206892,-0.012852909136051194,-0.008416277369392655,-0.008563487377822532,-0.008051735988805264,0.005096383814511274,-0.0016479008828425012,-0.007227298415186323,-0.0006801292377166535,-0.0016755968064408044,-0.005355532133192842
2018-10-05,-0.008796523466523154,-0.009156365905883979,-0.007850823020030817,-0.007940150167813687,-0.004412802217213296,-0.006285807635495022,-0.001193097780590957,-0.00019576897098227963,-0.005492331428429753,-0.01161517257731226,-0.006049564172034283,-0.014717383487304558,-0.007059186520200766,-0.004354218728203074,-0.013887194021446114,-0.006476391726980113,-0.0020873500035665238,-0.004822015379743139,-0.01161517257731226,-0.004937655105818672,-0.015045611759300637,-0.010888253522026381,-0.005926105890266098,-0.015039097628649634,-0.009749522062538318
2018-10-12,-0.037421569600047944,-0.041001897095555906,-0.03674052896256719,-0.03913672949423452,-0.04060988453087322,-0.035990666326714105,-0.03471802281050784,-0.03061190984524098,-0.027410097119237142,-0.03619850460444973,-0.03903651017893517,-0.029829826028105022,-0.031449393804447,-0.03213828336043112,-0.026789603755301927,-0.03842891515989,-0.037756750223940094,-0.03260836694141811,-0.03619850460444973,-0.03807954486056975,-0.03243561726399158,-0.03585194181542306,-0.03672846276990682,-0.032415319049627245,-0.0410456799665293
2018-10-19,0.004842951670109841,0.004429187544628066,0.003241392978372337,0.006956521659118531,0.004348311783504366,0.0035838952192466245,0.025940839794929227,0.01824492898867547,0.015769925274000007,0.0060518367290069985,0.007762081907662699,0.0040442745164093186,0.012773675178773258,0.01000111572550022,0.003982586242823771,0.009347452052303806,0.006634859360020728,0.0016336479337011323,0.0060518367290069985,0.004730229464123603,0.00035995494099561043,0.0022173300007266583,0.004398355747344818,0.00038742161150073784,0.00023495336753542873
2018-10-26,-0.01535150514041006,-0.027007131462546186,-0.045543520906364376,-0.018155165469119883,-0.018541112799497217,-0.044013475854200346,-0.017860723100442732,-0.012369494226236122,-0.03185737946908429,-6.690623325478207e-06,-0.011453950542262503,-0.031008356548085092,0.008507291945159867,-0.005552619283478388,-0.03127911629263158,-0.009652931358921202,-0.008524022877374526,-0.036530313773217804,-6.690623325478207e-06,-0.020111917620170283,-0.04272129604615604,-0.0012134769059182204,-0.013325816273220603,-0.04272756351353002,-0.03941429114160422
2018-11-02,0.023237765549923184,0.02329853166767526,0.02436189058536864,0.027332553375437385,0.026963996391051515,0.023625924058981562,0.024951643360955567,0.025331905562276047,0.020669109389431117,0.024549359955148953,0.02049987707395684,0.027134119672091117,0.018221773566858612,0.0226263325152678,0.025378586572898598,0.03006238639905745,0.02773804068195007,0.020356100605864125,0.024549359955148953,0.021261559142746078,0.026891897900737538,0.02391332137177593,0.021246818399777156,0.026921743049187263,0.024211216277988834
2018-11-09,0.016672404841167054,0.01707398106284086,0.02031549112273834,0.017017114116447685,0.01814364078376207,0.022423928644622615,0.025641880403738382,0.027673297983741074,0.03270973287279566,0.010404719387547612,0.01210549443024167,0.02499497459331179,0.016787142489498086,0.021929997733649564,0.02880776695970577,0.01768091847571074,0.019552414747076252,0.02162596337570788,0.010404719387547612,0.019753528725060976,0.027682151225349116,0.010471508629420478,0.018485511323296677,0.027679591314938135,0.021281187313144212
2018-11-16,-0.025289549929667476,-0.030586806708137737,-0.02017175840197072,-0.02488438919126501,-0.021986313012109293,-0.01733924656317487,-0.010386188485377534,-0.011117353725683232,-0.007028896132978968,-0.03564741919909831,-0.02278888034304427,-0.0193096783999247,-0.02054451063505036,-0.024968995732921884,-0.020354705589918254,-0.023206520218001958,-0.02013938056558695,-0.019059152997377038,-0.03564741919909831,-0.027335618633085756,-0.01905344653770613,-0.03593807101346347,-0.03244197110744018,-0.019021980876914313,-0.016087676807084006
2018-11-23,-0.04795953370209305,-0.050212669301763824,-0.044195737095285015,-0.045859500137543696,-0.04525693031385147,-0.042986013686015734,-0.03351174929937484,-0.03507749534210525,-0.035497301059751685,-0.06065292788574017,-0.0473917498465285,-0.049561254098292706,-0.05399391463388015,-0.04786440931688496,-0.05058674720172285,-0.04493593050515332,-0.04343736487491823,-0.04652025687882799,-0.06065292788574017,-0.04950291539707374,-0.0482397894246861,-0.06069799296552891,-0.05169251711765599,-0.048177986646437354,-0.03790194688288351
2018-11-30,0.06365000609703597,0.07023443720297107,0.055477901612424496,0.06220171368738425,0.06666300792932955,0.05505947971463687,0.05288765813139329,0.055682682264934114,0.05401706761373881,0.06597881948553841,0.06607853292046029,0.05605947980967119,0.05939725837329268,0.06290891444525237,0.05944704092764175,0.0628401929573541,0.06697609848730623,0.05769986581982556,0.06597881948553841,0.06921865351093626,0.06031204688479175,0.06639096584146054,0.0718330069106865,0.06026912167221621,0.04847367598117258
2018-12-07,-0.039231654692489015,-0.0463706706132434,-0.047568169738339994,-0.03980641880176261,-0.043464787891850154,-0.046158236450111856,-0.030848151640959554,-0.036223164416639086,-0.04003754072905774,-0.04071214629102082,-0.03990454548054112,-0.04217652473488176,-0.0338412273150438,-0.03909794622800766,-0.04274848711040635,-0.035134614724566804,-0.038754126328346516,-0.042025742112165254,-0.04071214629102082,-0.04798148949634107,-0.04871434841289557,-0.040293556942105235,-0.044722117257243066,-0.04867507200480736,-0.04604421008387305
2018-12-14,-0.010028913115391336,-0.009310695611299047,-0.010536848252920228,-0.010593978337080423,-0.006574985563718938,-0.011156448962153953,-0.010509165449047897,-0.006623437871644655,-0.011737810418520733,-2.1191841607759443e-05,4.3388023532653364e-05,-0.007382933432529382,-2.230506428246848e-05,-0.002270864161156516,-0.007472375831432898,-0.010215178214521337,-0.005158662964407479,-0.008854134159819838,-2.1191841607759443e-05,-0.0026390389090287236,-0.012589441167879967,-0.0020439522648033615,-0.0024437374171087933,-0.012610192170612322,-0.012582270941306373
2018-12-21,-0.07034172644563763,-0.07190393216559121,-0.06572502399293156,-0.06767321312867591,-0.06634033328593458,-0.06482493372960796,-0.056949929646550546,-0.056428765810005777,-0.05568348641906806,-0.07989166233230838,-0.07085590703278588,-0.07091964783746918,-0.0746925902201282,-0.0706345360814129,-0.06998516554321765,-0.06999230161258141,-0.06728586268177317,-0.06911849574101347,-0.07989166233230838,-0.06678849502169149,-0.06600637841412504,-0.07931203073494342,-0.07059738371680913,-0.06595090027233708,-0.07051283194960845
2018-12-28,0.025604231175736736,0.03299594581348497,0.030491098410893702,0.02394451941058051,0.033232819424584115,0.030023584979505857,0.012725110917479743,0.023955260545239554,0.023820876901792243,0.026064310169117144,0.03126374576019564,0.02938740572165477,0.02334138281930409,0.029946506086126146,0.031053129671607227,0.023295360553367228,0.032892929721586306,0.0331540914087185,0.026064310169117144,0.03253762654995618,0.030872404792008812,0.026168109427484598,0.03618968179256288,0.030819506622590476,0.028601877703194
2019-01-04,0.01270838295850596,0.014727373301403945,0.022551921523209506,0.014594211179191463,0.014224337237299212,0.02548840749400383,0.011346678022441825,0.011000307093244732,0.019238632301732617,0.002519853239047798,0.005295881267308511,0.015895978795787746,0.0011850756897799908,0.00550477311867148,0.014761280970218227,0.013284586763764983,0.012491274487581805,0.026203870534317053,0.002519853239047798,0.008479267958461545,0.022648902700277418,0.0023695391342726246,0.009690865107347513,0.022630125068599183,0.018585995057157634
2019-01-11,0.02128768549171034,0.021607685842254032,0.019829218697110296,0.020274540225284632,0.025199877992546638,0.02149924056841801,0.01169952120198925,0.017255701599386164,0.014874638088966607,0.03140617595966444,0.025079073337646696,0.025134535447215,0.026142063304369634,0.026823729168387267,0.025552878498980247,0.022934434707335027,0.027864567372982263,0.028876193783862858,0.03140617595966444,0.025590716350527343,0.02128952350881108,0.0322008046994704,0.029208097008339484,0.021284981844682083,0.025403473165975354
2019-01-18,0.02023263485942106,0.029812173027771838,0.03352557030751613,0.022096882816432073,0.02481229345094982,0.0313053847526934,0.012616661579184951,0.015811858763700837,0.019531482897724217,0.011525786134077842,0.017024377904213628,0.021413944854063782,0.00791950155915333,0.018562690555013583,0.021726980064225465,0.013290104162380523,0.01366097170551428,0.02029636861983697,0.011525786134077842,0.028078350089822957,0.026840065661080326,0.011994831568342912,0.024026762816014235,0.02682453159354581,0.02867584559783598
2019-01-25,-0.005983710567568301,-0.007613392524463802,-0.0032455372819487627,-0.005519904160443567,-0.009499879712644654,-0.004398760405039948,-0.008367701021765095,-0.010359501540120997,-0.01101518819790237,0.0004375771239295556,-0.008957089336706803,-0.00014003676626339612,-0.0017345899642847717,-0.005047396752118405,-0.00426283563736729,-0.007398971355922046,-0.01206850846024976,-0.006731322441600351,0.0004375771239295556,-0.0048423035293745365,-0.006602357094281475,-0.000810263643182263,-0.005922864544102957,-0.006614842606505911,-0.002227853738856145
2019-02-01,0.013314967448350812,0.01085208481525246,0.015754030171099442,0.013236167073776173,0.009140021534818743,0.015720825560554763,0.02786282515934535,0.013312713220438033,0.01554446691747291,0.007922386562567718,0.007972857970348413,0.01812065104524807,0.015874804864835834,0.005298255486790859,0.01590680739688377,0.018041214129235428,0.012293352392997114,0.021649620873018582,0.007922386562567718,0.008414958383644588,0.016070907681779323,0.007221978392325745,0.010833027296537123,0.01607635904887661,0.01567496486669495
2019-02-08,0.0013381025505556643,0.004392433634241355,-0.0021166670714999336,0.0007015289363603294,0.002585553340020086,-0.002624386133685208,0.0010362187536634426,0.0029798867985562083,-0.0009247458140024811,0.006576590871725907,0.005305986190695888,0.0003035786173608557,0.0068592338571416,0.005696836267007788,-0.00012528315864435147,-0.001635927710016083,0.001688799475435765,-0.006640403388305627,0.006576590871725907,0.006781462401509897,-0.0021795003036220173,0.007093833868720312,0.008745196692531154,-0.002165067864494996,0.0004987395303261977
2019-02-15,0.01603172997552016,0.01881158014631623,0.021955605702838943,0.015874912430107413,0.024343989651103293,0.02357986767798037,0.005245271035204446,0.01827428396432862,0.017492256940447648,0.01801729856141243,0.0232228645728374,0.02280615956550691,0.013565291012954228,0.024555218695886838,0.023611778501453573,0.01583381209588519,0.024323362969206563,0.02225564105255806,0.01801729856141243,0.024952207633635037,0.023279573943446152,0.018308237084012857,0.02502517869385934,0.023257704789708233,0.025008574151898166
2019-02-22,0.005703067432158759,0.007439503387736357,0.006003128168016403,0.005194152762970861,0.007010344103115518,0.006332730436745537,0.00786392417606363,0.009760215373417092,0.0063839748810365915,0.005752008762109018,0.007006640931400465,0.006848506523877029,0.006321677182165031,0.006746445404923085,0.006535091927009962,0.0034619249983709466,0.0063991786064441225,0.004014732469712401,0.005752008762109018,0.009878205072186397,0.006188293212874729,0.005572963940456033,0.0078012279396943995,0.006188077466067643,0.006149958069667116
2019-03-01,0.010374196997184448,0.011095281578904492,0.0044085289636961456,0.009559846401597794,0.00918216420545126,0.005361206080138903,0.006922188276589081,0.007412969226464172,0.004028088661014229,0.004415511959517282,0.0035891161020360496,0.0006279755948825905,0.005768534435973693,0.00116991069837602,0.00022725841596193952,0.009174588519690108,0.00816524266193297,0.005732106132042114,0.004415511959517282,0.005683674092747948,0.005607928571060405,0.0055804276907420736,0.005861732094298855,0.0055957030474611535,0.003946051570552722
2019-03-08,-0.017806141780343454,-0.02045295293660021,-0.01795621387963675,-0.01812125761001726,-0.02060185854232155,-0.018398420610210686,-0.016200977743967337,-0.01779522971239167,-0.016075428964829497,-0.01927733427878575,-0.017776294491670508,-0.015355044395515827,-0.016429454915755537,-0.019485400095926253,-0.014999578443022243,-0.019558415400691698,-0.021598659008415844,-0.021541515520243304,-0.01927733427878575,-0.019969804149089443,-0.01753617220222836,-0.019294217241766165,-0.021540059223942642,-0.01755235522720411,-0.02162146111508667
2019-03-15,0.03403266962650453,0.033642971818459655,0.033788812754984354,0.03318381326910025,0.02850802846792333,0.031710301089699966,0.025812144545234172,0.02590135952289585,0.02835532321370171,0.04261761075721404,0.03699377928729719,0.032334158843457805,0.03491041417442875,0.03468639540959195,0.0332244062331033,0.02891753315851875,0.023545324774946863,0.028529505823120083,0.04261761075721404,0.03334442831381712,0.03532024742219475,0.04174309089213124,0.0298887629175697,0.03530714563591686,0.028949283150054628
2019-03-22,-0.002618943660651185,-0.0003208952017836886,-0.0018082007416415635,-0.005836567478096466,-0.008004236696559808,-0.0030370250095783646,-0.0014330398023276736,-0.0018301326833614073,-0.0011042933252318754,0.0005900431336083312,-0.0009845689021062975,0.006216814772793233,-0.001563528037000439,-0.0015598773552509826,0.0060554714957075095,-0.006298314374285963,-0.0061523118061727056,0.0002781057993985758,0.0005900431336083312,-0.002143836598638593,0.005672559026562718,0.0010567229228362063,-0.003484164564132697,0.005649418354298996,-0.007713081999481397
2019-03-29,0.011653357856371782,0.013068765676017335,0.008463108909592343,0.013063692579405206,0.012816904326703682,0.009964062550681607,0.014386562076286635,0.011584546495632342,0.01062463481766196,0.01603081380834004,0.010487945884758654,0.011838093376938641,0.015147282306038345,0.012030213563023695,0.010045396682667684,0.015430670339432018,0.013790699932441974,0.010817004732442514,0.01603081380834004,0.01095032485060643,0.008185052501620271,0.015052000709220081,0.011636376115411018,0.008205930928768534,0.012029071869681385
2019-04-05,0.017098724762389717,0.016859651118018792,0.025081251531841042,0.017157326998199718,0.01518139502114102,0.023247823473113938,0.0053837824957809755,0.00504732324488999,0.014341867257480434,0.018379449572295314,0.013060431069802148,0.018802210349928128,0.012937295122003478,0.011637869886290453,0.020153156101172964,0.014311515119471485,0.011570421932134423,0.021890137656200848,0.018379449572295314,0.014538514817566739,0.023213443373321097,0.01844343705543916,0.014331157901557035,0.023194915742039468,0.02058287111934476
2019-04-12,0.003997764693327133,0.0019430247793548183,-7.684436422084051e-05,0.005059488986322691,-0.0011152706015353786,-0.00045498332032101185,0.001054866261340992,-0.0008014070391779704,-0.0027063060021160767,0.002609151386623987,-0.007063767721329772,-0.005194375486336056,0.003248179136890128,-0.005046925307406469,-0.004692349954235175,0.0016297016863804359,-0.004629839072693098,-0.006563703681628175,0.002609151386623987,-0.006793816354193738,-0.0036438467966655175,0.0022251544177580573,-0.0030520341341779833,-0.003647387926331014,0.005071289477977414
2019-04-19,0.0072667427415906705,-0.0004679511244862766,0.00425347820415678,0.006925405224627923,0.012607050143974785,0.0020495637382100806,0.0016784294382938825,0.0006116072117046123,-0.005682769625191431,0.009790105391452864,0.02414024979044105,0.002806487933706636,0.010745734244653082,0.006454979189129073,0.0018519666255543132,0.004946009168995014,0.011535411301959675,-0.002432800707114713,0.009790105391452864,0.0017277327288158784,0.0005845756156159787,0.009240542352139558,0.004253476141312218,0.0005763836846437442,-0.0008185577144068645
2019-04-26,0.0009018781377529983,0.012026797779659093,0.006656097047364584,0.0003867809512014819,0.006293556782060561,0.00297875886829968,0.00598522826452208,0.009148855309203396,0.002890364255374367,-0.01348024608860554,0.008179900321890532,-0.002394086498722303,-0.009606211766843509,0.002423461381304781,-0.002785951347403337,-0.006070238610454859,-0.0001137330910414569,-0.00241304064921255,-0.01348024608860554,0.012744165290747844,0.0036085169973205655,-0.013074874531359582,0.007151660935936777,0.0036219497192833128,0.01199638322639296
2019-05-03,0.006527187494981934,0.008541100747405883,0.0021507461632319647,0.0067130311870597925,0.005506244433657548,0.002143157911111304,0.008401329965975757,0.008347966774945315,0.006023657645846114,0.01779293302218976,0.009352696959901818,0.006979274152175252,0.01617254210800989,0.011567585222113763,0.008346497264471564,0.010059978963797844,0.009659703857010982,0.008236047181387152,0.01779293302218976,0.0035671226953388757,0.004811436165871763,0.017109993932920897,0.007216287152707945,0.004858243495845294,0.0019592670432897474
2019-05-10,-0.02800152215780638,-0.02764570168685465,-0.01982346693815462,-0.027111785061793903,-0.023426211429800614,-0.020380247466460166,-0.017800615092839367,-0.01543067267084619,-0.01657333848947251,-0.03552281508070265,-0.025043798687949703,-0.01814909178539692,-0.030410956991642535,-0.02142659960821125,-0.01881418693622361,-0.02666583880750406,-0.022577603007143177,-0.021730788077791607,-0.03552281508070265,-0.024231002363725995,-0.018958100160408553,-0.03577353275167605,-0.025607469922524384,-0.018944058797454977,-0.021808500895250327
