,pricingDate,MSFT,AMZN,NVDA,AAPL,GOOGL,ADBE,JNJ,PFE,MRK,ABT,PG,KO,JPM,GS,CAT,CVX,XOM,BA,TSLA,NEE,NKE,VZ,CRM,UNH,WMT,QCOM,BAC,V,MCD,INTC
1082,2022-08-17,288.532678760228,142.1,183.1834774963,173.52061284465,119.55,437.82,161.808388766262,47.361048177716,87.90742912976,108.469990020645,145.43158928662,62.494412467896,117.985947708798,340.862776815484,191.708759331369,150.78164602578,89.25278616462,167.2,303.996666,87.56722969984,115.24966065536,41.539800859224,187.96,535.4126746285,137.416274105088,143.849758327404,35.153886148755,212.807347230384,259.585473524484,34.611442199078
1083,2022-08-18,287.393681847643,142.3,187.55949948394,173.12297179545,120.17,439.03,161.026285920453,46.697782027064,88.2550419866,107.891090933244,145.948064375885,62.821910930274,117.071626391208,341.614382418232,193.098165947255,153.425245408094,91.363101499098,168.69,302.87,87.606062174208,114.23541637584,40.486188795084,187.93,535.628804515506,136.973059344858,146.609953649784,35.02837103754,213.5315191653,259.351980856596,35.01772519862
1084,2022-08-19,283.412144814085,138.23,178.32789145522,170.50848189696,117.21,425.055,163.478805955459,47.24569754282,88.91164404952,107.989209422634,145.909085123865,62.773749391689,114.174671479686,336.555498553582,191.38586906148,152.142038412793,91.072691131968,162.92,296.666666,87.091531888832,111.42901230144,40.696911207912,183.77,538.674271105136,134.953969881588,142.94906301168,34.25597035314,211.120919436744,259.313065411948,34.224506009038
1085,2022-08-22,275.092515191725,133.22,170.18529346452,166.58177653611,114.24,411.35,162.905298425439,47.00538372012,88.02330008204,105.428316849555,145.519292603665,61.83941554314,112.288282234974,329.954859606372,187.628600466408,151.37983275393,91.00492871297101,158.98,289.913333,85.955682013568,108.65214932256,40.467865107012,176.98,534.990238940261,132.540911742558,137.147810386748,33.52218970296,206.944530606612,255.82040425479,32.734801677384
1086,2022-08-23,273.795049143476,133.62,171.65395837818,166.24378164429,113.86,410.41,161.486110313373,46.149866511308,87.0963324638,104.015410602339,142.712786458225,61.906841697159,111.181472218944,327.796402490788,192.961182196393,156.290752758503,94.8673865958,160.07,296.453333,85.412027372416,108.98694840512,39.826536024492,176.0,526.37451571734,131.9795063796,136.285854654496,33.222884437755,205.14898101456,253.475748714748,32.841209129645
1087,2022-08-24,273.151268279841,133.8,172.06358600716,166.54201243119,113.69,405.65,160.951484654718,45.592338442644,86.91287012269,103.456135212816,142.09886323891,61.993532466612,111.45095639676,329.492333081604,189.976893338328,157.448533506143,95.428846638918,163.6,297.096666,86.120720029632,109.70578172944,39.89983077678,180.01,527.022905378358,132.934880418318,136.857263510708,33.32908953186,205.020018889164,253.787072271932,32.754148486886
1088,2022-08-25,276.181990499415,137.28,178.96731019314,169.02726898869,116.65,403.93,162.458156965473,46.04412842932,87.16392385263,103.897668415071,141.98192548285,62.292134005839,114.09767600031,333.876699097634,194.595202653104,158.828222230414,95.92254426303901,169.38,296.07,86.780872093888,111.48809449248,40.073905813464,173.91,532.043013208361,133.821309938778,141.6416020695,33.92770006227,208.144870389144,255.440978669472,33.750509176239
1089,2022-08-26,265.524941126011,130.75,162.4523231028,162.65507117526,110.34,381.02,159.678103540467,45.005972715256,86.18867667094,99.98274068841,138.658944248145,60.789494001987,110.363395250574,324.15400610824,187.785153324536,157.660793309877,94.74154210337699,164.53,288.09,85.489692321152,106.62366076352,39.6249754557,165.23,519.939739536025,129.61569432504,134.019589021384,32.855994112665,201.270197089188,249.98308755759,32.270478249336
1090,2022-08-29,262.692305326017,129.79,157.86649184178,160.42828129974,109.42,375.26,158.4436042923,44.438832093684,84.57613925171,99.923869594776,138.074255467845,60.423466308741,110.093911072758,321.764285730272,187.648169573674,158.837870403311,96.919619856852,165.42,284.82,84.889747537042,106.22977948992,39.698270207988,160.21,520.450591996221,130.876394087472,132.760552558544,32.73047900145,200.714667933636,248.728064467692,31.864195249794
1091,2022-08-30,260.453928784763,128.73,154.53951622104,157.97284782093,108.94,375.07,157.889537700603,44.07355508318,83.89056945072,100.27709615658,136.60278870409,59.864792461155,110.113159942602,321.484842621558,182.912445615302,154.968953071614,93.231408194301,162.21,277.7,83.60206118047,106.21008542624,38.965322685108,159.67,513.642500555532,130.482425411712,130.174685361788,32.913924163995,199.772252401896,246.616901595538,31.206403726726
