,pricingDate,AAPL,AMZN,NVDA,JPM,PG,PFE,JNJ,KO,XOM,NEE,GOOGL,MSFT,TSLA,NKE,BAC
632,2020-11-02,106.838848506131,150.224,125.4985498673725,92.0578300485,129.37730012965,30.697921748246,128.069747691237,44.384854684456,29.346664009047,70.402296653744,81.216,196.922793350902,133.503333,118.81202956653,22.429363252184
633,2020-11-03,108.479198575132,152.4205,129.875275321285,94.95960304554,131.918139525698,30.664029480238,127.89429703105,45.05126652978,28.845897162173,71.236291649376,82.283,200.913222119442,141.3,120.94771438593,22.997548949187
634,2020-11-04,112.909126006985,162.058,137.6037494988775,92.0578300485,131.376342889776,31.629959118466,128.72537910562,44.886945800796,28.690486761419,68.706194471616,87.2925,210.607044201066,140.326666,123.61732041018,22.056782467264
635,2020-11-05,116.916687852209,166.1,141.2522676408,95.8227886839,133.001732797542,31.150587610716,129.057811935448,45.133426894272,28.638683294501,70.0462089028,88.125,217.322643835926,146.03,125.9083277619,22.923032792203
636,2020-11-06,116.783855940609,165.5685,145.26239557806,94.54637587824,133.795745108807,31.15914781616,131.357139008425,45.14255582366,28.301960759534,70.955169740736,87.9865,217.741152218968,143.316666,125.1317151003,22.643597203513
637,2020-11-09,114.451917794352,157.187,135.9727646288725,107.3472352386,128.900892742891,33.55600534048,134.893854947984,47.990781792716,31.885033888029,70.758384404688,88.071,212.553594819866,140.42,125.18025339165,25.857106473448
638,2020-11-10,114.107538743217,151.751,127.3864023851,106.99828785288,131.021372680034,33.110874657392,136.925388908044,49.277960836424,32.59241123538,71.208179458512,86.886,205.370823036494,136.786666,123.97650376617,25.763961277218
639,2020-11-11,117.571008057489,156.8695,133.85048920934,105.40047613932,132.712151836963,32.9567909594,136.48214513494,48.912803660904,32.25640699584,72.660642653152,87.3615,210.76276825057,139.043333,123.92796547482,25.465896649282
640,2020-11-12,117.295504816581,155.514,134.2370376112525,104.10569768178,132.786882407435,32.14357144222,136.94385739859,48.392454685788,31.15112989209,71.845389118096,87.141,209.682432657136,137.253333,122.93778433128,24.860452873787
641,2020-11-13,117.344701823886,156.4405,132.64346065111,104.75767832352,134.776583846252,33.059513424728,138.42133664227,48.79412757886,31.90271832264,72.332667093072,88.613,210.723837238194,136.166666,124.52984028756,25.1492029821
642,2020-11-16,118.36799957583,156.553,134.8206010051075,107.7145482762,133.048439404087,31.955246922452,139.298589943205,49.15928475438,33.74189942328,72.8574279892,88.7015,211.424595460962,136.03,126.30634175097,25.689445120234
643,2020-11-17,117.472614042879,156.783,133.8928848405175,106.62179198934,132.534666732092,32.567256519512,137.913453152255,49.004092954784,34.19285248161,71.789164736368,88.083,208.728622853924,147.203333,128.34494998767,25.661501561365
644,2020-11-18,116.134455444183,155.273,133.9577252176125,105.8320689585,130.49825868673,32.820276270496,136.085072588201,48.027297510268,32.90188882443,71.020764852752,87.032,205.976800886796,162.213333,127.78190580801,25.130573942854
645,2020-11-19,116.734658933304,155.851,134.0724428078575,106.11673656264,130.339456224477,32.702802814682,135.872684946922,48.502001838444,33.0698909442,70.402296653744,87.9285,207.284404227654,166.423333,128.05372023957,25.130573942854
646,2020-11-20,115.455536743374,154.97,130.5560992807825,105.20763679458,130.12460583437,33.16366021826,135.152413815628,48.082071086596,32.66314897002,70.79586732584,86.819,205.303482748593,163.203333,129.09243967446,24.972227109263
647,2020-11-23,112.021585633485,154.9195,131.0773161582,108.23796935478,129.620174483684,33.001004664056,133.776248897708,48.091200015984,34.80296544288,69.877535757616,86.378,205.030252199757,173.95,130.20882037551,25.512469247397
648,2020-11-24,113.320386626337,155.903,129.2592917388825,113.24260949208,129.199815024779,33.07329602148,133.776248897708,48.584162202936,37.11962625234,70.261735699424,88.195,208.689589907382,185.126666,130.7621568969,26.993477867454
649,2020-11-25,114.166575151983,159.2535,132.0224893473925,112.05802494582,129.545443913212,33.010041083734,133.599579075712,48.319423250684,36.08508688323,71.523302445296,88.2065,208.699348141269,191.333333,131.57760019158,27.040050465569
650,2020-11-27,114.717581633799,159.767,132.2868385770875,111.31421604468,129.480054664049,33.642590461194,133.8971282496,48.10945787476,35.53686943977,70.732469563184,89.351,210.026467949901,195.253333,130.32531227475,27.002792387077
651,2020-11-30,117.138074393205,158.402,133.685894405945,108.24715218072,129.722929018083,34.618523786418,134.529420244112,47.4746228022,33.71537277279,69.282609279312,87.72,208.894512819009,189.2,130.7621568969,26.229687258368
652,2020-12-01,120.749134729392,161.004,133.5711768157,109.95515780556,130.189995083533,35.612529950998,137.10508028058,47.87944516718,34.0425347955,69.80983120072,89.768,210.982774870827,194.92,131.48052360888,26.723356798387
653,2020-12-02,121.103353181988,160.1765,135.112382702035,112.06720777176,129.246521631324,36.86859228624,137.746670686776,47.943848725245,35.31581401902,69.960466035408,91.2485,210.163083224319,189.606666,131.61643082466,27.067994024438
654,2020-12-03,120.965601561534,159.3365,133.670505420496,111.33258169656,128.293706857806,36.227006489102,138.5463340916,48.56028278101,35.55455387343,69.05665702728,91.092,209.060402795088,197.793333,132.95608766592,27.096111746228
655,2020-12-04,120.286682860725,158.129,135.289499112977,112.34269254996,128.415144034823,36.452916981052,139.727232375468,49.544737168575,36.85435974744,68.275238822336,91.188,209.177501601732,199.68,133.447310733807,27.452269562332
656,2020-12-07,121.762593079875,157.9,135.773451002563,111.92028255672,128.611311782312,37.27523117175,138.518438856548,48.753493455205,36.1646668347,68.981339609936,90.8515,209.109193964523,213.92,134.964752272875,27.264818080172
657,2020-12-08,122.382475371918,158.8645,133.2114995046,112.030476468,128.956940670745,38.459002149568,140.91742907102,48.92830311281,37.34952388992,69.367341373824,90.5665,210.787610193087,216.626666,135.324658278936,27.114856894444
658,2020-12-09,119.824230992058,155.21,129.028059716787,111.1581080037,127.424963976069,37.81741635243,142.35868288204,49.066310737235,37.8446880324,69.357926696656,88.893,206.67939372666,201.493333,135.003661030287,26.99301343104
659,2020-12-10,121.260783605364,155.0745,129.442162880041,110.44184758038,126.584245058259,37.708979316294,141.5683178889,48.808696504975,38.91459626883,68.990754287104,88.3825,205.430339789124,209.023333,133.826671118574,27.283563228388
660,2020-12-11,120.444113284101,155.821,129.851276848557,109.78986693864,127.518377189159,37.157757715936,142.21920670678,49.084711753825,38.7289097154,69.48031749984,88.74,208.104095874162,203.33,133.661308899573,26.777444226556
661,2020-12-14,119.824230992058,157.8485,132.799890938715,108.6328308702,126.901849982765,35.431801557438,138.611422973388,49.011107687465,37.33183945626,69.24495057064,87.613,209.02136985954,213.276666,132.562136502684,26.449404132776
662,2020-12-15,125.826265883268,158.256,133.316272594098,110.48776171008,127.649155687485,34.979980573538,140.006184725988,49.53553666028,38.05690123632,70.525346665488,88.054,208.953062222331,211.083333,135.587292391467,26.843052245312
663,2020-12-16,125.757390073041,162.048,132.13882263593,110.80916061798,128.228317608643,34.193812061552,139.169327674428,48.81789701327,38.6404875471,70.082856838592,87.8595,213.978552674136,207.59,134.565937509402,26.918032838176
664,2020-12-17,126.63309680307,161.804,133.124188596685,109.89087802398,129.143767096925,34.365504035434,142.842200289608,49.011107687465,38.44595877684,70.666566823008,87.0255,214.115167948554,218.633333,136.66701040965,27.021131153364
665,2020-12-18,124.6209392042955,160.0825,132.433185125472,109.34909129352,129.881731480336,34.049229346704,143.669758929484,49.44353157733,37.78279251459,70.148759578768,86.311,213.305234535933,231.666666,133.534855437984,26.871169967636
666,2020-12-21,126.170644934403,160.309,133.034383091401,113.4538144887,128.461850641368,33.778136756364,142.284295588568,48.587884305895,37.09309960185,70.04519812992,86.728,217.208528090733,216.62,140.090981061906,27.874035397192
667,2020-12-22,129.762026467668,160.326,132.495550059697,111.72744321198,127.555742474395,33.199805896972,142.005343238048,48.54188176442,36.46530220692,70.337053122128,86.011,218.525889665478,213.446666,138.563812333485,27.377288969468
668,2020-12-23,128.856801533256,159.2635,129.811363290653,114.84960403158,127.359574726906,33.832355274432,141.280067126696,48.83629802986,36.93393969891,69.979295389744,86.4115,215.676485370474,215.326666,137.892636268128,28.16458519454
669,2020-12-24,129.850581080817,158.6345,129.656698253775,114.34454860488,128.648677067548,33.678736139906,141.772882945948,49.16751632848,36.7836220128,70.591249405664,86.708,217.364659832925,220.59,137.73700123848,28.080232027568
670,2020-12-28,134.494778570409,164.198,128.7212242404,115.09754033196,129.545443913212,33.272097254396,142.442368587196,49.82995292572,36.90741304842,71.071397941232,88.698,219.521229521952,221.23,138.544357954779,28.239565787404
671,2020-12-29,132.704007504507,166.1,129.152789585237,114.79450707594,129.302569559178,33.47993490699,143.325717697176,49.802351400835,36.49182885741,70.920763106544,87.888,218.730812577105,221.996666,137.707819670421,28.127094898108
672,2020-12-30,131.572476336492,164.2925,131.173413454127,115.11590598384,128.695383674093,33.199805896972,145.10171432882,50.08756715798,36.7836220128,71.466814382288,86.8125,216.320528807016,231.593333,137.717546859774,28.098977175784
673,2020-12-31,130.559017986009,162.8465,130.26787460918,116.68616921958,129.975144693426,33.263060834718,146.338403082792,50.45558748978,36.44761777326,72.63423435112,87.632,217.042638114654,235.223333,137.610547776891,28.408272121348
674,2021-01-04,127.331694306801,159.3315,130.851610393526,115.58423010678,128.742090280638,33.263060834718,145.5201428546,48.54188176442,36.6951998445,69.875733940896,86.3065,212.426993486103,243.256666,136.27792283553,28.145840046324
675,2021-01-05,128.905998540561,160.9255,133.757816328411,116.213159267835,129.56412655583,33.606444782482,147.231050604456,48.00825228331,38.4636432105,70.393541185136,87.0025,212.63191639773,245.036666,137.377095232419,28.361409250808
676,2021-01-06,124.56682249626,156.919,125.872394045002,121.670044581645,130.927959466944,33.317279352786,148.616513945372,46.48096790634,39.44512927863,73.839313028624,86.144,207.118514251575,251.993333,138.466540439955,30.13282575722
677,2021-01-07,128.817443927412,158.108,133.151629167744,125.665594506333,129.704246375465,33.488971326668,149.118628176308,45.96573944182,39.75460686768,74.648975265072,88.717,213.012487519323,272.013333,140.995609671735,30.798278518888
678,2021-01-08,129.929296292505,159.135,132.480582475483,125.804328878718,129.648198447611,33.552226264414,148.811780590736,46.99619637086,40.19671770918,76.381275863984,89.8915,214.310332626294,293.34,142.357416181155,30.488983573324
679,2021-01-11,126.908600043978,155.7105,135.920632247334,127.681867384995,128.770114244565,34.130557123806,148.188787007908,46.1865516409,41.41694363172,75.025562351792,87.8145,212.231828808363,270.396666,143.038319435865,30.995102575156
680,2021-01-12,126.73149081768,156.0415,134.556087486491,129.688891305498,128.022808539845,33.597408362804,147.035783959092,46.103747066245,42.33653418204,75.0820504148,86.8715,209.733720933291,283.146666,141.092881565265,31.548084447528
681,2021-01-13,128.787925723029,158.2945,135.025071791863,129.809127761565,128.218976287334,33.308242933108,146.812622078676,46.14974960772,42.81401389086,77.049717942912,87.3625,211.109631911358,284.803333,139.137716505312,31.360632965368
682,2021-01-14,126.839724233751,156.3735,131.717235680569,130.567542330603,126.85514337622,33.20884231665,149.37898370346,45.294102336285,44.48519287173,77.699330667504,86.546,207.869898260874,281.666666,137.44518555789,31.857379393092
683,2021-01-15,125.098150175154,155.2125,128.317099466622,128.227555916376,125.902328602702,33.16366021826,149.05353929452,44.80647539665,42.34537639887,77.238011486272,86.381,207.508843607055,275.386666,136.881008575416,30.938867130508
684,2021-01-19,125.777068875963,156.038,129.971017522269,127.672618426836,124.80005268824,33.190769477294,151.359545392152,44.631665739045,43.18538699772,77.962941628208,89.2235,211.207214250228,281.516666,135.470566119231,30.713925351916
685,2021-01-20,129.909617489583,163.169,133.368659138847,125.758084087923,123.240052029637,32.9829318247,150.987608924792,44.78807438006,43.79549995899,79.13036159704,94.0035,218.916219020958,283.483333,138.90426396084,30.310904665272
686,2021-01-21,134.671887796707,165.3495,138.37531605843,124.703702857797,123.118540489692,32.964858985344,150.383212165332,45.036488104025,42.53990516913,78.810262573328,94.2075,219.530987755839,281.663333,137.746728427833,29.776667941116
687,2021-01-22,136.836556118127,164.6115,136.82866568965,123.741811209261,122.169378396,33.02811392309,152.07552309182,44.613264722455,41.93863442469,79.280996431728,94.628,220.487294676765,282.213333,135.548383634055,29.57047131074
688,2021-01-25,140.624725680612,164.7,136.237446113197,122.197235196708,124.274450762208,33.687772559584,154.335037131032,44.88007946301,41.4699969327,81.785300558416,94.714,223.980742408311,293.6,133.797489550515,29.204940920528
689,2021-01-26,140.860871315676,166.3065,134.062157207429,121.697791456122,125.073250544028,33.714881818618,158.519322388832,45.349305386055,40.55924859921,80.241293502864,95.3975,226.713047896671,294.363333,131.41432815903,28.998744290152
690,2021-01-27,139.778537154966,161.629,128.898340653599,118.257179020974,120.646959988296,32.747984913072,156.101735350992,44.650066755635,40.09945332405,75.496296210192,90.947,227.26926722823,288.053333,127.445634903006,27.958388564164
691,2021-01-28,134.888354628849,161.881,130.227961051276,120.338194606749,122.507693597712,32.75711963645,157.291932046544,45.220498269925,40.72725071898,77.633427927328,92.66,233.153482262091,278.476666,131.044694963616,28.417644695456
692,2021-01-29,129.840741679356,160.31,129.616784695871,119.006344631853,120.487200031932,32.79365853175,151.684989801092,44.300447440425,39.64850026572,76.136494257616,91.368,226.351993242852,264.51,129.945522566727,27.78968223022
693,2021-02-01,131.985731197854,167.144,132.083941493812,119.884995656958,121.201421013324,32.7023112935,151.294456510364,44.60406421416,39.71923800036,76.91791246256,94.6535,233.856075101955,279.936666,132.007686709563,28.080232027568
694,2021-02-02,132.822080322039,169.0,135.274531528763,123.575329962399,121.032263412468,31.962398663675,149.9368884045,45.04568861232,40.34703539529,78.075917754224,95.956,233.719459827537,290.93,135.781836178527,29.083097457124
695,2021-02-03,131.788943168634,165.6265,135.012598805018,124.990420560726,121.18262572434,31.8253778063,149.2395075282,44.870878954715,41.92979220786,78.18889388024,102.944,237.1250834541,284.896666,134.848026000639,29.598589033064
696,2021-02-04,135.183536672679,166.55,136.347208397433,127.866846548175,121.257806880276,31.871051425425,150.624970869116,45.091691153795,42.73443393939,78.1418204944,102.6815,236.159018299287,283.33,136.793463871239,30.460865851
697,2021-02-05,134.764737217448,167.6075,135.616291368316,127.617124677882,121.765279682844,31.8984555969,152.91238014338,45.680523684675,44.16687306585,78.70670112448,104.4415,236.34442474314,284.076666,141.151244701383,30.339022387596
698,2021-02-08,134.912548789418,166.147,144.075471046595,129.614899640226,121.389373903164,31.80710835865,153.349405492528,45.92893740864,46.0679496843,78.51840758112,104.226,236.607897058089,287.806666,139.497622511373,31.013847723372
699,2021-02-09,134.025679357598,165.25,142.324263693557,129.096957983322,120.919491678564,31.944129216025,154.604691069868,45.72652622615,45.528407034413,78.923238699344,103.7695,237.876467463399,283.153333,137.921817836187,30.88263168586
700,2021-02-10,133.414724860122,164.329,147.323436821033,129.170949648594,120.496597676424,31.73403056805,155.106805300804,45.6345211432,45.969033529512,78.998556116688,104.324,236.949435244134,268.273333,138.573539522838,30.910749408184
701,2021-02-11,133.158518135374,163.1065,152.177923301107,128.810240280393,120.599971765836,31.450854129475,154.409424424504,46.27855672385,44.818009215784,79.03621482536,104.4375,238.579060303263,270.553333,139.624075972962,30.817023667104
702,2021-02-12,133.395016650526,163.8855,149.289179547805,130.641533995875,119.932739006904,31.7157611204,154.892941832072,46.637376547355,45.429490882452,78.264211297584,104.7515,239.066971997613,272.04,138.242815084836,31.276279798396
703,2021-02-16,131.246821804562,163.4475,152.971205264449,133.786179769935,120.214668341664,31.688356948925,153.488881667788,46.250955198965,46.796332255004,76.437763926992,105.535,237.80815982619,265.406666,137.844000321363,32.119811468116
704,2021-02-17,128.931107177032,165.432,148.737873529256,134.20238288709,120.722141144232,31.871051425425,154.037487957144,46.122148082835,47.524714828535,75.957615391424,105.931,238.844915001,266.05,140.061799493847,32.251027505628
705,2021-02-18,127.817593334858,166.4115,147.969537539604,134.655581836881,121.727689104876,31.5696055392,154.111875250616,46.710980613715,46.778347500102,76.004688777264,105.2905,238.44390592995,262.46,141.131790322677,32.044830875252
706,2021-02-19,127.975259011626,162.495,148.942430513514,136.903078669518,119.462856782304,31.4599888533,151.545513625832,46.103747066245,47.093080710887,73.52862868208,104.4405,235.68574597785,260.433333,138.145543191306,32.372870969032
707,2021-02-22,124.1617204548,159.037,143.247264720087,138.188683853619,118.955383979736,31.29556382445,151.451949678,46.582173497585,48.82860955893,70.70422553168,102.713,229.36740793155,238.166666,132.941496887451,32.94459798962
708,2021-02-23,124.023762987628,159.725,141.114383969592,139.298558832699,119.838762561984,30.975848490575,150.113985336,46.49936892293,49.503037867755,70.337053122128,103.006,228.15460000935,232.946666,132.416228662389,33.291383231616
709,2021-02-24,123.52120364293,157.9765,144.676669012524,141.749532744834,119.970329584872,30.829692909375,152.125610046,46.655777563945,50.98678014717,69.442658791168,104.1905,229.40653076775,247.34,131.949323573445,34.097424604904
710,2021-02-25,119.224813951002,152.858,132.78741795187,139.825749447762,118.955383979736,30.89363597615,152.284668744,46.158950116015,50.141496666776,70.09094800393,100.7975,223.96845653595,227.406666,131.842324490562,33.675658770044
711,2021-02-26,119.490874780548,154.6465,136.848622468602,136.116917226003,116.089102409676,30.592190089925,148.261419324,45.073290137205,48.891556201087,69.54203158694,101.0955,227.2841169039,225.166666,131.369596682562,32.532204728868
712,2021-03-01,125.925605213642,157.307,138.118372529423,139.19682029295,116.803323391068,30.774884566425,149.066069208,45.91053639205,50.71700882364,71.841802092605,103.483,231.7441202307,239.476666,134.166975688935,33.544442732532
713,2021-03-02,123.294559232576,154.7265,133.772783912625,138.743621343159,116.43681525588,30.610459537575,148.785377388,46.09454655795,50.420260367757,71.49163127487,103.224,228.74144255235,228.813333,133.552916882658,33.300755805724
714,2021-03-03,120.279203164388,150.25,127.770782642811,141.425819209269,115.741389563472,31.414315234175,146.165587068,45.98414045841,50.824917353052,68.63348027606,100.5705,222.5698151418,217.733333,130.862754493254,34.134914901336
715,2021-03-04,118.377360938374,148.8785,123.435172415489,139.252314041904,114.79222746978,31.2407554815,143.218322958,45.94733842523,52.794248014821,67.469398908995,101.6965,221.75801629065,207.146666,128.698928223516,34.37981219585
716,2021-03-05,119.648540457316,150.023,124.345700455174,139.576027577469,118.391525310216,31.414315234175,146.05331034,46.729381630305,54.790555808943,66.91101841585,104.8535,226.521221598,199.316666,129.975780661965,34.784834640897
717,2021-03-08,114.662363429528,147.5975,115.681963792637,141.425819209269,119.641412027652,31.377776338875,147.26964156,47.51142483538,54.736601544237,67.06244363433,100.375,222.40354308795,187.666666,131.155163448624,34.973217173477
718,2021-03-09,119.318427946583,153.1425,124.975050778213,140.426931728097,118.579478200056,31.469123577125,147.55033338,46.79378518837,53.891318063843,70.05309169931,102.018,228.6534161709,224.526666,132.509991608505,34.210267916528
