Ticker,Weight
AAPL,0.03333333333333333
AMZN,0.03333333333333333
NVDA,0.033333333731323904
JPM,0.03333333333333333
PG,0.03333333333333333
PFE,0.13333333333333333
JNJ,0.03333333333333333
KO,0.13333333333333333
XOM,0.13333333333333333
NEE,0.13333333333333333
GOOGL,0.03333333333333333
MSFT,0.03333333364474891
TSLA,0.03333333412625422
NKE,0.03333333333333333
BAC,0.13333333333333333
