Date,MSFT,AMZN,NVDA,AAPL,GOOGL,ADBE,JNJ,PFE,MRK,ABT,PG,KO,JPM,GS,CAT,CVX,XOM,BA,TSLA,NEE,NKE,VZ,CRM,UNH,WMT,QCOM,BRK-B,V,MCD,INTC
2020-05-18,177.68011474609375,121.84400177001953,89.97281646728516,78.06328582763672,70.66200256347656,385.260009765625,131.52166748046875,31.095901489257812,65.23420715332031,86.23027801513672,103.29419708251953,40.41035842895508,80.61779022216797,165.4049530029297,104.05931091308594,77.07935333251953,37.42008972167969,137.52999877929688,54.45866775512695,54.208980560302734,90.5821762084961,44.7270393371582,177.85000610351562,275.737060546875,118.20059204101562,72.86367797851562,174.92999267578125,186.22479248046875,170.29913330078125,56.244564056396484
2020-05-25,177.92251586914062,122.11849975585938,88.4701919555664,77.83071899414062,71.6760025024414,386.6000061035156,136.45123291015625,31.668067932128906,68.94989013671875,89.48263549804688,106.33983612060547,41.891082763671875,87.68209838867188,180.628173828125,111.14649200439453,79.44111633300781,38.15003967285156,145.85000610351562,55.66666793823242,59.24159622192383,95.24896240234375,47.43877029418945,174.7899932861328,289.91668701171875,117.94390106201172,74.88201141357422,185.5800018310547,190.49839782714844,172.06298828125,56.84983444213867
2020-06-01,181.75770568847656,124.1500015258789,88.91375732421875,81.15017700195312,72.0009994506836,392.8999938964844,135.12110900878906,29.843780517578125,70.26534271240234,84.7125015258789,108.5506362915039,44.05384826660156,100.22483825683594,201.58045959472656,125.01549530029297,87.33324432373047,44.534942626953125,205.42999267578125,59.04399871826172,58.968055725097656,99.48695373535156,47.73639678955078,173.8800048828125,296.57373046875,115.567138671875,81.98322296142578,200.66000366210938,194.76223754882812,183.2874755859375,58.123600006103516
2020-06-08,182.28199768066406,127.2509994506836,89.0789794921875,82.93720245361328,70.64600372314453,406.5400085449219,130.3968963623047,27.98631477355957,65.1744155883789,83.92062377929688,106.06460571289062,40.921878814697266,89.98880767822266,186.65061950683594,113.94066619873047,80.03887176513672,39.57636260986328,189.50999450683594,62.35200119018555,57.55170822143555,93.40401458740234,46.73603439331055,175.11000061035156,271.18170166015625,111.9354476928711,79.52950286865234,181.2100067138672,187.59072875976562,175.85968017578125,53.59765625
2020-06-15,189.4765625,133.75050354003906,92.35743713378906,85.61036682128906,71.23200225830078,428.010009765625,131.9380340576172,27.71267318725586,67.07003784179688,85.48552703857422,109.09188079833984,41.67399215698242,88.13260650634766,186.5118865966797,117.92833709716797,78.51414489746094,38.57793426513672,187.02000427246094,66.72666931152344,56.45619201660156,92.7744369506836,46.430137634277344,186.9499969482422,276.9733581542969,113.94144439697266,82.86031341552734,179.72000122070312,187.53219604492188,173.43331909179688,53.859642028808594
2020-06-22,190.62225341796875,134.64349365234375,91.29788208007812,86.56754302978516,68.12699890136719,426.9200134277344,126.41576385498047,26.568342208862305,64.7367935180664,83.62837982177734,105.70686340332031,39.45536804199219,83.42908477783203,175.00462341308594,113.23749542236328,74.90161895751953,36.59785461425781,170.00999450683594,63.982666015625,55.060001373291016,90.73063659667969,43.949893951416016,183.1699981689453,274.0019836425781,112.48686218261719,82.12324523925781,175.3699951171875,184.6733856201172,167.09317016601562,51.944461822509766
2020-06-29,200.26353454589844,144.51499938964844,95.8577651977539,89.13301086425781,73.49649810791016,442.95001220703125,129.3144989013672,28.616525650024414,67.82769012451172,86.94673919677734,110.889892578125,40.64164733886719,83.49217987060547,182.5989990234375,118.16888427734375,76.50430297851562,36.983802795410156,180.80999755859375,80.57733154296875,57.432830810546875,95.34127044677734,45.297489166259766,192.52999877929688,284.8710632324219,113.33299255371094,85.71532440185547,178.8300018310547,190.91793823242188,170.60720825195312,53.41698455810547
2020-07-06,207.45814514160156,160.0,104.50389862060547,93.9236831665039,76.95050048828125,466.20001220703125,130.5987091064453,28.052654266357422,66.06269836425781,87.7103500366211,113.65113830566406,40.88615036010742,87.59028625488281,190.1471710205078,118.43720245361328,73.83604431152344,35.78400802612305,178.44000244140625,102.97666931152344,60.50959777832031,94.91508483886719,45.04947280883789,198.8800048828125,278.15667724609375,124.23751068115234,86.31246185302734,182.89999389648438,187.8737030029297,171.87149047851562,53.7783317565918
2020-07-13,196.98182678222656,148.09849548339844,101.73405456542969,94.32269287109375,75.84249877929688,432.4200134277344,137.00161743164062,30.05937385559082,68.76615142822266,93.56461334228516,115.24735260009766,42.39844512939453,89.30989074707031,195.55856323242188,126.66239929199219,75.53404235839844,36.51395797729492,175.66000366210938,100.05599975585938,64.1877212524414,93.25872802734375,47.06858825683594,187.77999877929688,292.7698974609375,125.24527740478516,86.05122375488281,190.75999450683594,190.35198974609375,178.00709533691406,54.202919006347656
2020-07-20,195.44778442382812,150.44549560546875,101.66423034667969,90.68746185302734,75.4104995727539,430.30999755859375,135.87330627441406,31.228574752807617,66.3812484741211,93.64393615722656,115.5500717163086,43.910736083984375,89.41905975341797,186.36386108398438,128.24485778808594,78.08100128173828,36.43844223022461,173.75999450683594,94.46666717529297,65.3228530883789,95.34127044677734,47.52840042114258,188.49000549316406,287.28753662109375,124.76993560791016,82.93495178222656,194.52000427246094,190.4105682373047,184.73773193359375,45.70209884643555
