Date,AAPL,GOOGL,MSFT,NVDA,AMD,ORCL,CRM,INTC,CSCO,JPM,GS,BAC,MS,AXP,C,JNJ,UNH,PFE,ABBV,MRK,AMGN,GILD,PG,KO,NKE,PEP,COST,WMT,TGT,XOM,CVX,NEE,DUK,SO,SLB,MMM,CAT,HON,GE,ADP,AMZN,META,HD,VZ
2018-07-16,45.61683654785156,59.89400100708008,100.2975845336914,62.14456558227539,16.5,44.350433349609375,146.8699951171875,44.718082427978516,35.85630416870117,94.95523834228516,205.89779663085938,26.61214828491211,42.53067398071289,92.91223907470703,56.934852600097656,109.37005615234375,233.76719665527344,28.784324645996094,69.64811706542969,50.85563659667969,162.5247039794922,62.77946853637695,68.10089111328125,38.41123580932617,72.97975158691406,99.8489761352539,203.75131225585938,80.428955078125,68.01607513427734,61.76024627685547,97.26490020751953,37.78453826904297,64.95072174072266,38.031517028808594,56.63479232788086,165.50100708007812,119.62907409667969,131.0970458984375,76.47430419921875,123.16411590576172,90.68499755859375,209.94000244140625,178.2073974609375,38.883304595947266
2018-07-23,45.507225036621094,62.644500732421875,101.62832641601562,62.42446517944336,18.940000534057617,44.62532424926758,143.91000366210938,41.07413101196289,36.33427429199219,99.0084228515625,211.18544006347656,27.43356704711914,43.190589904785156,96.34485626220703,58.96648025512695,114.32364654541016,236.77366638183594,29.617090225219727,70.9406509399414,51.64466094970703,164.1884307861328,62.3250732421875,70.37842559814453,39.200157165527344,72.91339111328125,98.35999298095703,204.64573669433594,80.49290466308594,70.08908081054688,62.1547966003418,100.2082290649414,37.1198616027832,65.3050537109375,38.39167404174805,57.44888687133789,169.98374938964844,125.412109375,136.41351318359375,76.12458038330078,123.23587799072266,90.8635025024414,174.88999938964844,173.533203125,39.95102310180664
2018-07-30,49.5604248046875,61.90800094604492,101.96810150146484,62.44428634643555,18.489999771118164,44.4785041809082,141.0399932861328,42.753971099853516,36.55619812011719,99.91290283203125,208.03060913085938,27.831026077270508,42.226104736328125,93.5059814453125,59.542240142822266,114.67127990722656,237.94857788085938,31.259498596191406,75.6172866821289,53.629425048828125,168.9236602783203,63.23384475708008,71.90687561035156,39.547950744628906,74.66769409179688,100.09857940673828,206.86318969726562,81.83550262451172,71.24365997314453,60.84980392456055,98.6808853149414,38.046844482421875,65.675537109375,39.15998840332031,56.463409423828125,169.87718200683594,121.84929656982422,132.7322235107422,76.59089660644531,120.4018325805664,91.16449737548828,177.77999877929688,172.21282958984375,40.1507453918457
2018-08-06,49.45081329345703,62.6254997253418,102.87415313720703,63.11058044433594,19.059999465942383,44.34086227416992,145.50999450683594,42.082027435302734,37.367042541503906,98.75243377685547,204.0493621826172,27.54838752746582,41.1821174621582,94.2389144897461,58.15454864501953,113.62840270996094,240.85324096679688,31.82893180847168,75.0454330444336,53.743309020996094,165.87774658203125,62.26016616821289,71.12080383300781,39.08987045288086,76.55477905273438,97.14642333984375,205.2606658935547,82.36524200439453,72.3458023071289,60.257991790771484,98.11608123779297,37.997947692871094,65.14401245117188,36.9190673828125,56.59194564819336,165.50918579101562,119.5707778930664,131.06277465820312,74.43421936035156,124.92195129394531,94.31500244140625,180.25999450683594,172.7938232421875,40.30437469482422
2018-08-13,52.02738952636719,60.79249954223633,101.53396606445312,60.64105987548828,19.770000457763672,44.377567291259766,145.02000427246094,40.82124710083008,39.15088653564453,97.93325805664062,207.39967346191406,27.150924682617188,41.16511154174805,95.5841064453125,57.66621398925781,116.86128234863281,242.67568969726562,32.73100662231445,77.4033203125,56.17546844482422,168.4373016357422,59.16864776611328,73.09467315673828,39.531002044677734,75.6254653930664,98.94524383544922,210.26385498046875,89.8896484375,72.63443756103516,59.99031448364258,93.70906066894531,38.94048309326172,66.26341247558594,37.59134292602539,53.841182708740234,167.81202697753906,122.57941436767578,132.843505859375,71.69464874267578,127.84567260742188,94.11100006103516,173.8000030517578,172.1424102783203,42.086448669433594
2018-08-20,51.687828063964844,61.837501525878906,102.70158386230469,67.42792510986328,23.979999542236328,45.20344543457031,152.3000030517578,41.30658721923828,39.53498077392578,97.85646057128906,208.93707275390625,27.283411026000977,40.96936798095703,98.11681365966797,58.493900299072266,118.14749145507812,244.4795684814453,32.97207260131836,76.2988052368164,56.15919494628906,168.9137420654297,59.712303161621094,72.80646514892578,38.70813751220703,78.18582153320312,96.5267333984375,215.48130798339844,87.2255859375,76.96968841552734,61.032833099365234,95.5792465209961,38.39141082763672,66.31455993652344,36.499755859375,55.914974212646484,168.23814392089844,121.58537292480469,135.50584411621094,72.86042785644531,128.77842712402344,95.26950073242188,174.64999389648438,177.195068359375,42.078773498535156
2018-08-27,54.430519104003906,61.59000015258789,106.42497253417969,69.52344512939453,25.170000076293945,44.57945251464844,152.67999267578125,41.973941802978516,40.772579193115234,97.77113342285156,211.3365020751953,27.318742752075195,41.55659103393555,98.3208999633789,58.965694427490234,117.052490234375,248.34645080566406,32.28774642944336,75.18645477294922,55.79315185546875,171.6367645263672,61.4487419128418,72.44835662841797,37.808929443359375,77.9487533569336,96.40621948242188,217.2049560546875,88.06155395507812,77.13716888427734,61.45442581176758,95.13753509521484,37.81343078613281,66.17606353759766,35.486549377441406,54.12397766113281,174.01065063476562,122.14836120605469,136.8393096923828,75.42510986328125,131.6124267578125,100.635498046875,175.72999572753906,176.728515625,41.76382827758789
2018-09-03,52.91688919067383,58.87950134277344,102.52156066894531,67.37559509277344,27.3799991607666,43.872859954833984,150.42999267578125,40.25788879394531,40.15804672241211,97.54927825927734,208.55906677246094,27.25691795349121,41.037445068359375,98.4136734008789,57.6413688659668,120.13336944580078,248.17991638183594,32.816551208496094,73.7685775756836,56.671653747558594,168.6217041015625,58.600669860839844,71.54002380371094,38.78448486328125,76.33456420898438,97.03453063964844,225.52439880371094,88.03400421142578,78.23030853271484,62.726905822753906,92.0374984741211,38.50864791870117,67.17799377441406,35.93236541748047,51.15898513793945,175.3719024658203,124.32122802734375,140.0654754638672,72.27754211425781,131.594482421875,97.60350036621094,163.0399932861328,182.46524047851562,41.47962188720703
2018-09-10,53.524261474609375,58.89899826049805,107.41032409667969,68.50816345214844,32.720001220703125,45.19427490234375,157.49000549316406,39.46920394897461,40.45676803588867,96.84957122802734,204.39520263671875,26.95379638671875,41.01190948486328,101.64218139648438,58.38630676269531,122.03177642822266,246.260498046875,33.407554626464844,74.9514389038086,56.923805236816406,172.2981719970703,59.541908264160156,73.02481079101562,39.013519287109375,79.3670425415039,99.42524719238281,219.8456268310547,86.89485931396484,77.5250473022461,63.56241989135742,94.27015686035156,38.85546875,66.55078125,35.583831787109375,52.88877868652344,171.50262451171875,127.47063446044922,142.04415893554688,73.90962219238281,132.2492218017578,98.5094985961914,162.32000732421875,184.97801208496094,41.902103424072266
2018-09-17,52.0465087890625,58.60599899291992,108.25353240966797,65.29133605957031,31.020000457763672,46.89192199707031,155.52000427246094,40.43989944458008,41.446861267089844,100.56143188476562,209.8340606689453,27.539554595947266,42.050193786621094,102.88534545898438,61.374324798583984,124.99746704101562,247.52288818359375,34.26294708251953,72.27236938476562,58.229469299316406,176.1808624267578,61.74602508544922,74.95500183105469,39.85013198852539,81.3253173828125,99.72029876708984,219.26654052734375,88.09829711914062,76.96968841552734,65.28717041015625,97.2818832397461,38.20881652832031,65.01939392089844,35.67298126220703,52.80240249633789,178.4739227294922,137.5697784423828,143.962646484375,71.6130599975586,135.77377319335938,95.75050354003906,162.92999267578125,187.91539001464844,41.80223846435547
2018-09-24,53.97858428955078,60.354000091552734,108.35774230957031,69.64573669433594,30.889999389648438,47.31404495239258,159.02999877929688,40.98591232299805,41.523681640625,96.286376953125,199.93710327148438,26.146154403686523,39.63322448730469,98.7940444946289,59.37955093383789,120.87699127197266,246.93814086914062,34.27073287963867,74.0897445678711,58.09843444824219,178.0620574951172,63.136165618896484,72.69291687011719,39.5164794921875,80.53630065917969,97.02139282226562,219.3786163330078,86.27018737792969,77.76307678222656,65.17221069335938,98.20545959472656,37.50173568725586,65.18228149414062,35.34065246582031,52.621009826660156,173.83737182617188,134.1476593017578,143.1539306640625,66.43478393554688,135.75575256347656,100.1500015258789,164.4600067138672,183.2792510986328,41.01105880737305
2018-10-01,53.631866455078125,58.39149856567383,106.2354965209961,66.87993621826172,27.350000381469727,45.286033630371094,155.07000732421875,40.76057052612305,41.0798454284668,97.80528259277344,201.24777221679688,26.82954216003418,39.786415100097656,99.48058319091797,59.9423828125,121.69059753417969,249.87127685546875,34.92395782470703,73.93305969238281,58.17213821411133,175.2531280517578,62.34296417236328,71.74964904785156,39.25127029418945,76.16346740722656,92.41333770751953,204.37855529785156,85.71898651123047,74.51007080078125,65.4175033569336,100.65497589111328,38.569053649902344,66.30640411376953,35.42980194091797,54.417667388916016,175.8834228515625,134.86903381347656,142.7020721435547,77.55628204345703,136.05313110351562,94.48249816894531,157.3300018310547,173.7502899169922,42.20167541503906
2018-10-08,53.1105842590332,56.027000427246094,103.81005859375,61.100486755371094,26.34000015258789,43.478267669677734,146.74000549316406,38.897193908691406,39.27811050415039,91.8995132446289,190.6909637451172,25.258644104003906,36.9609375,95.90115356445312,57.806907653808594,117.11514282226562,240.96974182128906,34.04521942138672,71.04248046875,57.172996520996094,169.55795288085938,60.17601013183594,69.05084228515625,38.224647521972656,72.16136932373047,91.3632583618164,211.97198486328125,87.0969467163086,74.58943176269531,62.38195037841797,94.5833740234375,37.89554977416992,65.1578369140625,35.32444381713867,51.24761199951172,163.54129028320312,124.98107147216797,135.85707092285156,72.49571990966797,126.79908752441406,89.43049621582031,153.74000549316406,170.2908477783203,41.27222442626953
2018-10-15,52.4410514831543,55.25899887084961,102.94790649414062,56.795654296875,23.65999984741211,43.67097091674805,140.49000549316406,38.134498596191406,38.960166931152344,92.72444915771484,202.36228942871094,25.134389877319336,39.50556182861328,99.37406921386719,56.99577331542969,121.6468505859375,246.251220703125,34.605125427246094,69.6489486694336,59.253196716308594,173.34619140625,59.91434860229492,76.2476577758789,39.636253356933594,70.5453109741211,95.71100616455078,214.51248168945312,89.2466049194336,72.30616760253906,62.834224700927734,94.8805160522461,38.812957763671875,67.40609741210938,36.53217315673828,50.50476837158203,164.87779235839844,115.52410125732422,133.4825897216797,73.90796661376953,129.22299194335938,88.20149993896484,154.0500030517578,159.1251220703125,42.638248443603516
2018-10-22,51.7213020324707,54.1875,101.33727264404297,49.14259719848633,17.6299991607666,43.598045349121094,135.52000427246094,39.59920883178711,38.02354431152344,88.86627197265625,189.3446044921875,23.421489715576172,37.42050552368164,94.27177429199219,53.14693069458008,119.82717895507812,239.6424560546875,33.127593994140625,63.964298248291016,57.65617752075195,159.75680541992188,57.027793884277344,77.41480255126953,39.285484313964844,68.51099395751953,95.849853515625,203.7901153564453,90.89097595214844,72.23564147949219,59.43072509765625,89.57191467285156,38.01414108276367,66.7055435180664,36.36195755004883,45.69355773925781,152.58517456054688,101.856201171875,127.020263671875,66.4936294555664,122.86141967773438,82.1405029296875,145.3699951171875,152.3832550048828,43.11200714111328
2018-10-29,49.61227798461914,53.574501037597656,100.579345703125,53.2640380859375,20.229999542236328,44.98927688598633,136.7899932861328,40.82990264892578,39.08047103881836,93.1282958984375,204.7964324951172,24.752756118774414,39.1055793762207,96.56221008300781,54.562313079833984,123.07283782958984,242.26930236816406,33.38422775268555,62.99044418334961,59.18767547607422,160.68450927734375,56.782474517822266,79.13299560546875,41.064971923828125,72.79826354980469,96.47468566894531,214.97012329101562,93.09573364257812,74.41312408447266,62.81888961791992,92.14189910888672,37.624813079833984,67.2757339477539,36.264686584472656,44.397891998291016,159.06971740722656,111.36454772949219,130.58224487304688,54.66599655151367,126.79908752441406,83.27649688720703,150.35000610351562,159.19590759277344,43.98186111450195
2018-11-05,48.892539978027344,53.85100173950195,103.81005859375,50.97160339355469,21.030000686645508,46.629268646240234,136.9199981689453,41.69660186767578,40.48110580444336,95.6287841796875,198.51937866210938,25.311893463134766,39.18581771850586,100.81725311279297,54.804508209228516,127.14959716796875,256.6934814453125,34.434043884277344,70.29820251464844,61.308834075927734,165.92442321777344,58.20530700683594,81.42388916015625,42.50224685668945,72.58914947509766,101.95056915283203,222.0498809814453,96.9724349975586,76.64349365234375,61.99102020263672,95.98082733154297,39.5066032409668,69.7113265991211,37.942569732666016,43.53413772583008,165.9090576171875,112.35610961914062,134.92660522460938,50.48807144165039,132.62905883789062,85.62149810791016,144.9600067138672,164.55760192871094,45.403133392333984
2018-11-12,46.43804931640625,53.41350173950195,102.59735870361328,40.751007080078125,20.65999984741211,47.14521408081055,132.5500030517578,42.58695983886719,39.82805252075195,94.51173400878906,180.21441650390625,24.628503799438477,37.81478500366211,101.9159164428711,54.129451751708984,127.71824645996094,251.64398193359375,34.09635925292969,72.467529296875,62.29159927368164,166.80056762695312,56.586219787597656,82.66626739501953,42.92144012451172,71.04915618896484,102.70555114746094,216.2862548828125,89.74269104003906,70.24330139160156,61.140480041503906,95.61941528320312,40.36360168457031,70.60737609863281,38.007408142089844,41.651100158691406,172.42662048339844,115.05634307861328,133.33782958984375,47.19282150268555,132.05235290527344,79.67050170898438,139.52999877929688,156.6212921142578,46.76227951049805
2018-11-19,41.341453552246094,51.505001068115234,98.0736312866211,35.935630798339844,19.3799991607666,44.8694953918457,122.02999877929688,40.589744567871094,38.27273178100586,91.6417465209961,168.6055145263672,23.936243057250977,36.9150505065918,98.45230865478516,51.46257019042969,124.42884063720703,242.83551025390625,33.806400299072266,67.79630279541016,61.153228759765625,166.57264709472656,54.451961517333984,80.65734100341797,41.93759536743164,67.95963287353516,100.15422058105469,206.02528381347656,87.36338806152344,59.37358093261719,58.45357131958008,92.12602233886719,39.67890167236328,71.43142700195312,37.536407470703125,40.05312728881836,162.3615264892578,108.29247283935547,129.3083038330078,44.54484558105469,126.95225524902344,75.10299682617188,131.72999572753906,149.39271545410156,45.54293441772461
2018-11-26,42.85075759887695,55.48249816894531,105.5145492553711,40.503173828125,21.299999237060547,44.924781799316406,142.75999450683594,43.005584716796875,41.13417053222656,95.54285430908203,170.023193359375,25.20538902282715,38.03758239746094,104.53227233886719,53.9961051940918,128.51437377929688,261.1581115722656,36.22785949707031,74.63688659667969,64.97786712646484,180.1358184814453,58.826778411865234,83.27424621582031,43.11821746826172,71.4103775024414,105.82102966308594,216.5296630859375,89.70592498779297,63.07496643066406,61.558597564697266,96.45659637451172,40.65895462036133,72.93002319335938,38.85822677612305,38.95613098144531,172.70701599121094,120.11150360107422,132.45838928222656,44.1329345703125,132.8362579345703,84.50849914550781,140.61000061035156,159.541015625,46.832176208496094
2018-12-03,40.42963790893555,52.32899856567383,99.73880004882812,36.61907196044922,19.459999084472656,42.38187026977539,135.9499969482422,40.328094482421875,39.90538024902344,88.75457763671875,160.8462677001953,22.56947898864746,35.406917572021484,99.32752990722656,48.62900924682617,128.03851318359375,250.6510009765625,34.41764450073242,68.84931182861328,62.83213806152344,165.5951690673828,55.72761154174805,81.4591293334961,42.32958221435547,69.92520904541016,100.51001739501953,210.51914978027344,85.6087417602539,60.275001525878906,60.118350982666016,93.65874481201172,41.17295455932617,74.09928131103516,38.570884704589844,37.1767692565918,164.66644287109375,109.38142395019531,125.20142364501953,41.24958038330078,125.54659271240234,81.45649719238281,137.4199981689453,153.7931671142578,44.79734802246094
2018-12-10,39.70737075805664,52.58549880981445,100.89015197753906,36.33130645751953,19.899999618530273,42.93465805053711,137.0399932861328,41.74097442626953,39.372623443603516,86.1767578125,154.66915893554688,21.847755432128906,33.96733093261719,98.41507720947266,45.85377883911133,117.09500122070312,246.77737426757812,34.323612213134766,67.78044128417969,62.63557434082031,166.14015197753906,53.61790466308594,85.15099334716797,42.5451545715332,69.15291595458984,99.67240142822266,193.85438537597656,84.83821868896484,59.706111907958984,58.52326202392578,92.31253814697266,40.80819320678711,74.72509765625,38.85822677612305,34.14220428466797,162.88885498046875,112.23217010498047,123.1524887084961,41.779178619384766,121.4827651977539,79.59549713134766,144.05999755859375,153.34811401367188,44.331363677978516
2018-12-17,36.16807556152344,49.5625,93.46824645996094,32.14372634887695,16.93000030517578,40.53916931152344,122.91000366210938,39.107093811035156,35.96125030517578,80.9179916381836,143.28182983398438,20.85711669921875,32.28781509399414,85.03546905517578,41.870121002197266,112.77217102050781,221.93389892578125,32.85819625854492,67.2341537475586,60.12215805053711,155.88128662109375,51.6375732421875,80.15509796142578,41.01890563964844,69.00038146972656,95.7099838256836,182.11412048339844,80.47856140136719,54.33727264404297,52.746822357177734,84.51103973388672,39.20280456542969,72.18895721435547,37.01917266845703,31.17331314086914,152.63040161132812,106.30052185058594,116.83419036865234,42.07339859008789,113.61067962646484,68.87249755859375,124.94999694824219,142.8365478515625,42.65378189086914
2018-12-24,37.48781967163086,52.33399963378906,95.5235595703125,33.155879974365234,17.81999969482422,41.29468536376953,134.67999267578125,40.772884368896484,36.751792907714844,83.20368194580078,145.94964599609375,21.767436981201172,33.73596954345703,87.91249084472656,43.19522476196289,112.05021667480469,229.29013061523438,33.66535186767578,72.14293670654297,62.15922164916992,164.98106384277344,51.02737045288086,80.34012603759766,40.69986343383789,69.92520904541016,96.53221893310547,189.15447998046875,85.09685516357422,57.7416877746582,52.78554153442383,88.1117172241211,38.88981628417969,70.91268157958984,36.08322525024414,31.959199905395508,157.29864501953125,111.20518493652344,118.02562713623047,44.2525749206543,117.10862731933594,73.9010009765625,133.1999969482422,151.5057373046875,42.92561721801758
2018-12-31,35.57538604736328,53.903499603271484,96.98888397216797,33.78600311279297,19.0,43.03602600097656,137.9600067138672,41.18279266357422,36.88068771362305,86.52045440673828,156.71034240722656,22.829477310180664,35.3897819519043,90.91056823730469,45.94544219970703,112.54327392578125,223.1257781982422,33.69670486450195,70.51985931396484,62.901466369628906,169.0552215576172,56.280174255371094,81.494384765625,41.01890563964844,71.17422485351562,96.63717651367188,193.086669921875,86.30685424804688,59.0483512878418,55.093017578125,89.87152099609375,38.8470458984375,70.29512786865234,36.70718765258789,34.13346862792969,158.9183807373047,113.45388793945312,121.50971984863281,48.495155334472656,118.9300765991211,78.76950073242188,137.9499969482422,154.53192138671875,43.77216720581055
2019-01-07,36.54239273071289,53.2234992980957,97.81671905517578,36.9217414855957,20.270000457763672,44.49174118041992,147.5500030517578,42.67417907714844,37.65983200073242,86.54740905761719,158.39332580566406,23.231088638305664,35.76681137084961,92.13339233398438,47.245548248291016,114.23365020751953,230.6216583251953,33.6026611328125,69.91813659667969,61.77159881591797,173.48397827148438,56.20596694946289,80.8599624633789,40.82058334350586,72.4994888305664,94.60786437988281,197.08432006835938,87.59998321533203,61.87498092651367,55.53438186645508,91.2663803100586,39.563053131103516,69.6693344116211,38.26710510253906,36.44746017456055,159.65762329101562,116.95093536376953,123.9828872680664,52.67882537841797,119.30162811279297,82.02799987792969,143.8000030517578,159.6853485107422,45.06140899658203
2019-01-14,37.629390716552734,55.3650016784668,102.48870849609375,38.93117904663086,20.770000457763672,45.3946647644043,152.50999450683594,42.90092086791992,38.99338912963867,90.60148620605469,181.32022094726562,26.14948081970215,37.43775177001953,93.9377212524414,52.60432815551758,115.06124877929688,247.22434997558594,33.3283805847168,70.86031341552734,62.571571350097656,176.3557891845703,57.04708480834961,80.55158233642578,41.05339813232422,76.70416259765625,96.27855682373047,199.96788024902344,90.26936340332031,62.82607650756836,56.51777648925781,92.7504653930664,39.648616790771484,70.4844970703125,38.76791763305664,39.05833053588867,162.6894989013672,120.93489837646484,128.0355987548828,53.38592529296875,122.50050354003906,84.80999755859375,150.0399932861328,159.83665466308594,44.8018684387207
