Ticker,Weight
AAPL,0.03333333338183161
AMZN,0.03333333333333333
NVDA,0.03333333382929689
JPM,0.03333333333333333
PG,0.03333333333333333
PFE,0.13333333322871202
JNJ,0.03333333333333333
KO,0.13333333328987243
XOM,0.13333333333333333
NEE,0.13333333333333333
GOOGL,0.03333333333333333
MSFT,0.033333333674163704
TSLA,0.03333333333333333
NKE,0.03333333333333333
BAC,0.13333333310992196
